id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
1712329,'Cozy Apartment on S. Mopac Expy',9031314,Dylan,?,78749,30.23127,-97.82364,'Entire home/apt',300,1,0,?,?,1,365,Austin,,,,,,,,,,
5713571,'Cozy 2 bedroom private house w Pool',29622548,Solvita,?,Hollywood,26.03017,-80.1549,'Entire home/apt',199,7,23,14/03/20,0.38,2,341,'Broward County',,,,,,,,,,
37858115,'Westin Studio Premium Villa ,Islandview 500 sq ft',182406045,Michael,Maui,Lahaina,20.93784,-156.69045,'Hotel room',400,7,0,?,?,1,75,Hawaii,,,,,,,,,
42607996,'HUGE ARTSY LOFTY SPOT ON IN THE HEART OF AUSTIN',1021090,Lauryn,?,78701,30.26929,-97.75032,'Entire home/apt',475,1,0,?,?,3,365,Austin,,,,,,,,,,
21148848,'Right next to the lake!',81741456,Caitlyn,?,78732,30.38256,-97.87306,'Entire home/apt',125,2,11,29/12/17,0.31,1,0,Austin,,,,,,,,,,
44558697,'Signature Junior Suite',360534367,Lsi,?,'Unincorporated Areas',36.10588,-115.16737,'Entire home/apt',86,2,2,23/08/20,2,9,257,'Clark County',,,,,,,,,,
42921792,'HYDE Beach house 4303',130937953,'Ammos Vacation Rentals',?,Hollywood,25.98729,-80.12001,'Entire home/apt',302,1,0,?,?,26,52,'Broward County',,,,,,,,,,
15780601,'Artist\'s Retreat in Hip West Asheville',88468262,Mark,?,28806,35.58801,-82.60242,'Entire home/apt',95,2,119,21/09/20,2.61,1,0,Asheville,,,,,,,,,,
38644031,'Lakeview 3 Bedroom Duplex-Up w/ Laundry WHOLEFOODS',3965428,Rob,?,'Lake View',41.93885,-87.66511,'Entire home/apt',150,32,0,?,?,73,365,Chicago,,,,,,,,,,
41518038,'Deerfield Beach Paradise w heated salt-water pool!',24552067,Daniele,?,'Deerfield Beach',26.31107,-80.08554,'Entire home/apt',375,4,1,15/06/20,1,1,320,'Broward County',,,,,,,,,,
9790965,'Cambridge Bed and Bath',50462187,Amy,?,'Neighborhood Nine',42.38701,-71.12753,'Private room',90,1,166,27/03/20,3.19,1,302,Cambridge,,,,,,,,,,
3499795,'Lovely apartment in first row with full amenities!',8033828,Maria,?,Hollywood,25.99759,-80.11775,'Entire home/apt',79,90,0,?,?,1,343,'Broward County',,,,,,,,,,
17433526,'The Oasis',117812414,Esperanza,?,'Coral Springs',26.28129,-80.28129,'Entire home/apt',299,1,6,21/03/19,0.21,1,0,'Broward County',,,,,,,,,,
42117422,'5 AMENITIES Luxury Resort 3 BR  -PANORAMIC VIEWS',174780501,'Stay Sol',?,'Hallandale Beach',25.9862,-80.1204,'Entire home/apt',499,2,7,18/03/20,1.65,18,148,'Broward County',,,,,,,,,,
22439136,'Casita Artesanal',53708984,Adolfo,?,78749,30.22971,-97.84707,'Entire home/apt',256,2,26,06/09/20,0.83,4,2,Austin,,,,,,,,,,
42633944,'Women Only Private Room and a private Bathroom',339641632,Isabel,?,'Pembroke Pines',26.00076,-80.29281,'Private room',45,3,1,10/03/20,0.3,1,180,'Broward County',,,,,,,,,,
22770592,'Palms at Wailea 2+2 Sleeps 6 *TAXES INCLUDED',161887851,Lisa,Maui,Kihei-Makena,20.69897,-156.44066,'Entire home/apt',275,3,46,31/01/20,1.44,5,73,Hawaii,,,,,,,,,,
23223135,'Stylish master-suite in gated comp 10 min to strip',172757339,Del,?,'Unincorporated Areas',36.01386,-115.15879,'Private room',55,1,122,15/02/20,4.42,1,90,'Clark County',,,,,,,,,,
154103,'4 BDR Home Ideal for SXSW,F1, ACL',741170,Scott,?,78704,30.2515,-97.78206,'Entire home/apt',373,3,14,30/12/19,0.13,1,364,Austin,,,,,,,,
20439376,'Peaceful Home',135433063,'Beatriz  Doug',Maui,Lahaina,20.85171,-156.62832,'Entire home/apt',200,30,70,01/01/19,1.92,1,149,Hawaii,,,,,,,,,,
38582527,'Hide House Ocean and City views! Luxury Apartment',12878437,Vicky,?,Hollywood,25.9882,-80.11868,'Entire home/apt',400,3,4,24/11/19,0.48,9,364,'Broward County',,,,,,,,,,
43814844,'Spectaular Townhouse Close to Downtown',299328295,Alex,?,Franklinton,39.95458,-83.02073,'Entire home/apt',150,1,7,22/07/20,5.68,12,0,Columbus,,,,,,,,,,
30991941,'Gorgeous Hideout Couples Getaway Ace Location',231501739,Ashli,?,Clayton,39.76212,-104.95537,'Entire home/apt',122,1,108,15/05/20,5.93,1,1,Denver,,,,,,,,,,
32497470,'Waikiki 1 Bdrm/2bath and Amenities PLUS+',57649962,Lia,Honolulu,'Primary Urban Center',21.27962,-157.83179,'Entire home/apt',169,1,15,01/01/20,0.89,9,203,Hawaii,,,,,,,,,,
7646381,'LT - 420 Friendly Rm4 Great 4 Studies/Business',35342456,Roberto,?,'Portage Park',41.93905,-87.7566,'Private room',49,31,20,19/08/18,0.33,16,364,Chicago,,,,,,,,,,
5587184,'Cute East Austin Room',28969012,Marta,?,78723,30.29728,-97.68622,'Private room',80,1,1,20/03/15,0.01,1,0,Austin,,,,,,,,,,
43930006,'At Longhorn Hotel Near Downtown/UT/Expo',345630384,Vinod,?,78723,30.29343,-97.66492,'Private room',77,1,1,16/08/20,0.88,6,180,Austin,,,,,,,,,,
5288332,'Ko Olina Beach Villa Ocean View Condo 2BR/2BA',7785405,Jackie,Honolulu,Ewa,21.33528,-158.12301,'Entire home/apt',449,6,98,16/03/20,1.59,2,334,Hawaii,,,,,,,,,,
35918507,'Hidden Creek Lodge; upscale retreat on the doorstep of Downtown Asheville; HOT TUB, Game Rm, LUXURY!',96187307,Steve,?,28805,35.61484,-82.52084,'Entire home/apt',724,2,5,27/07/20,0.45,26,304,Asheville,,,,,,,,
17993137,'Ocean View,1 minute walk to the beach 2BR/2BA',104816765,Mike,Maui,Kihei-Makena,20.72492,-156.44737,'Entire home/apt',249,5,101,12/02/20,2.51,2,316,Hawaii,,,,,,,,,
13701096,'ESTADIA EN MIAMI 3 (NEAR AIRPORT MIAMI  FLL)',79913668,Andrea,?,Hollywood,26.02107,-80.21726,'Private room',24,1,126,18/03/20,2.62,5,365,'Broward County',,,,,,,,,,
9133070,'Convenient location!',21922655,Angelica,?,'West Town',41.90703,-87.68769,'Private room',55,2,134,31/07/20,2.28,2,323,Chicago,,,,,,,,,,
10433894,'Modern. Texas living. Amazing deal.',53742919,Harold,?,78741,30.22303,-97.72084,'Private room',19,1,0,?,?,1,0,Austin,,,,,,,,,,
36136951,'Paia Inn - Deluxe Room - Town View',5407607,Michael,Maui,Paia-Haiku,20.91575,-156.38139,'Private room',349,1,11,08/03/20,0.9,9,357,Hawaii,,,,,,,,,,
41527065,'Cozy forest studio in West Asheville',14700820,Amy,?,28806,35.56871,-82.59876,'Entire home/apt',41,1,11,18/03/20,1.39,1,2,Asheville,,,,,,,,,,
31042072,'VILLA ROYAL - LUXURY HOUSE WITH PRIVATE POOL!',231862637,Eli,?,Hollywood,26.02845,-80.18195,'Entire home/apt',499,2,31,22/09/19,1.74,1,0,'Broward County',,,,,,,,,,
34759330,'Spacious,Clean  Cozy (Private Rm  Bath) 20 off',133291246,Elizabeth,?,'Deerfield Beach',26.2782,-80.13724,'Private room',59,2,1,31/12/19,0.18,1,88,'Broward County',,,,,,,,,
31989995,'Entire spacious loft w/ private bath - Five Points',14165112,Christopher,?,Whittier,39.7521,-104.97336,'Private room',70,1,31,21/07/19,2.03,5,0,Denver,,,,,,,,,,
39064130,'amazing location near Waikiki beach',299402701,Leland,Honolulu,'Primary Urban Center',21.26902,-157.81377,'Entire home/apt',175,30,6,03/08/20,0.73,2,107,Hawaii,,,,,,,,,,
35927051,'1/1 FALL IN LOVE WITH DEERFIELD BEACH!!!!',111183741,Jorge,?,'Deerfield Beach',26.30701,-80.09351,'Entire home/apt',110,2,14,25/03/20,1.2,11,267,'Broward County',,,,,,,,,,
38130524,'Your Getaway from the Vegas Strip',289627999,Sherman,?,'Unincorporated Areas',36.0001,-115.21703,'Entire home/apt',185,2,17,16/08/20,1.47,1,178,'Clark County',,,,,,,,,,
39564953,'Modern Hawaiian Getaway',87379363,Jane,Hawaii,'North Kona',19.6283,-155.96214,'Entire home/apt',475,7,1,31/12/19,0.11,2,0,Hawaii,,,,,,,,,,
26376214,'NEW! Bright oceanfront Hololani condo w/ views, shared pool  beach access',111808435,Vacasa,Maui,Lahaina,20.97206,-156.67894,'Entire home/apt',259,3,18,25/08/19,0.76,260,365,Hawaii,,,,,,,,,
16560273,'ATLANTIC DREAMIN BEACH E.Duplex',109060850,'Dr Martha',?,'Fort Lauderdale',26.15367,-80.10269,'Entire home/apt',350,30,12,08/07/19,0.3,5,269,'Broward County',,,,,,,,,,
17736145,'Private bed  bath quiet home Sunset Beach ',50306687,Christopher,Honolulu,'North Shore Oahu',21.67953,-158.03347,'Private room',90,2,59,04/03/20,1.39,1,0,Hawaii,,,,,,,,,,
23809787,'Waikoloa Colony Villas 2404,2BDM Beautiful Views',18476866,'Kona Coast',Hawaii,'South Kohala',19.92634,-155.87819,'Entire home/apt',383,1,1,07/02/20,0.13,233,342,Hawaii,,,,,,,,,
11143379,'BEACHWALK RESORT 2/2 ON 11TH FL',2001930,Dmitri,?,'Hallandale Beach',25.98514,-80.12402,'Entire home/apt',175,7,0,?,?,43,348,'Broward County',,,,,,,,,,
33531644,'Ocean Front Resort 2 BR With Pool/Bar/Beach/Dining',16721304,Ronnie,?,'Fort Lauderdale',26.17851,-80.09799,'Entire home/apt',149,1,32,21/03/20,2.23,26,101,'Broward County',,,,,,,,,,
12710432,'Wicker Park eclectic 1 BD near Blue Line',69098086,'Mary Grace',?,'West Town',41.90965,-87.68295,'Private room',100,1,33,27/10/19,1.25,1,180,Chicago,,,,,,,,,,
19749040,'East Coast-FL-Fort Lauderdale-Palm-Aire Studio Dlx',602654,Rey,?,'Pompano Beach',26.22622,-80.15871,'Entire home/apt',145,3,0,?,?,14,30,'Broward County',,,,,,,,,,
43350385,'Bright  modern 2BD quick access to Strip',10258948,Modes,?,'Unincorporated Areas',36.10276,-115.11475,'Entire home/apt',99,4,1,02/08/20,1,6,113,'Clark County',,,,,,,,,,
21679688,'LOCATION!LAKEVIEW SUPER BASE -WRIGLEY -BOYSTOWN 3',154630260,Ody,?,'Lake View',41.93884,-87.65232,'Shared room',59,1,3,01/01/18,0.09,18,0,Chicago,,,,,,,,,,
26607771,'BEAUTIFUL OCEAN FRONT APARTMENT IN HOLLYWOOD',195268337,Sebastin,?,'Hallandale Beach',25.98643,-80.11768,'Entire home/apt',195,5,20,20/03/20,1.1,1,363,'Broward County',,,,,,,,,,
26685719,'Private carriage house - Stapleton Neighborhood',128226885,Michael,?,Stapleton,39.75804,-104.8699,'Entire home/apt',85,3,88,26/05/20,3.69,1,60,Denver,,,,,,,,,,
6576530,'Luxury Sunny Hill Townhouse Unit 2',14785487,Aihua,?,Roxbury,42.31134,-71.08513,'Entire home/apt',457,28,15,22/09/19,0.24,3,337,Boston,,,,,,,,,,
8830024,'AMAZING STUDIO EXC LOC FREE WIFI TAX INCLUDED',5256548,Olivier,Honolulu,'Primary Urban Center',21.28124,-157.82582,'Entire home/apt',99,20,97,08/09/20,1.77,7,246,Hawaii,,,,,,,,,,
12133347,'Maui Kamaole I216- 2BR Oceanview Condo!',2154262,'Condominium Rentals Hawaii',Maui,Kihei-Makena,20.70924,-156.44405,'Entire home/apt',260,4,0,?,?,284,276,Hawaii,,,,,,,,,,
31390782,'2bdm-sleeps6 WorldMark Resort-Las VegasQ',19139775,Lorie,?,'Unincorporated Areas',36.03405,-115.17274,'Entire home/apt',325,1,3,08/01/20,0.15,14,365,'Clark County',,,,,,,,,,
18501879,'Bungalow off Pearl Street',25664155,Kara,?,'Platt Park',39.68616,-104.98141,'Entire home/apt',99,1,118,17/02/20,3.23,1,0,Denver,,,,,,,,,,
20029624,'Polo Towers Suites- Studio sleeps 2!',31214940,Scott,?,'Unincorporated Areas',36.10651,-115.17081,'Entire home/apt',92,2,27,11/03/20,0.72,26,285,'Clark County',,,,,,,,,,
40596672,'BEAUTIFUL PRIVATE  RESORT HOME.7 bedrooms 5 bath',37038660,Taylor,?,Hollywood,26.00123,-80.14379,'Entire home/apt',775,3,5,14/06/20,0.88,18,339,'Broward County',,,,,,,,,,
3569949,'Dog Friendly,5 Minutes to Downtown, Walk to Yoga',17974144,Peggy,?,28804,35.63273,-82.5769,'Entire home/apt',99,1,126,22/09/20,3.41,1,176,Asheville,,,,,,,,
12672097,'Boston Brownstone',46846483,Giannoula,?,Fenway,42.34619,-71.08887,'Entire home/apt',235,2,121,08/08/20,2.87,1,86,Boston,,,,,,,,,,
27574716,'Hidden Palms - C',63824862,'Bradley  Melissa',?,'Wilton Manors',26.15828,-80.14516,'Entire home/apt',74,1,68,17/05/20,3.04,43,14,'Broward County',,,,,,,,,,
22651913,'Polo Towers Studio',109904033,Colleen,?,'Unincorporated Areas',36.1055,-115.17028,'Private room',198,2,1,10/01/19,0.05,84,86,'Clark County',,,,,,,,,,
39947019,'NEW Luxurious Villa with Private Pool',110786423,Yossi,?,Hollywood,26.04633,-80.17784,'Entire home/apt',800,3,0,?,?,2,0,'Broward County',,,,,,,,,,
42566261,'Sportfishing Yacht on private dock/property on A1A',60516003,Lu,?,'Hillsboro Beach',26.29149,-80.08043,'Entire home/apt',350,1,1,15/03/20,0.31,1,134,'Broward County',,,,,,,,,,
16959484,'31+ DAY MINIMUM -Wonderfully Warm and Cozy Gem',112698921,David,?,'Unincorporated Areas',36.14214,-115.22943,'Entire home/apt',72,31,43,31/05/20,0.99,2,120,'Clark County',,,,,,,,,,
28203523,'Beautiful unit D,10 mins drive from Waikiki!!!',158110783,Kelly,Honolulu,'Primary Urban Center',21.31558,-157.84755,'Entire home/apt',69,30,22,29/07/20,0.94,4,295,Hawaii,,,,,,,,,
19436429,' The Hip Bungalow  +Outdoor Magic ',35168746,'Emmy And Cameron',?,'Chaffee Park',39.78915,-105.01715,'Entire home/apt',83,1,214,25/06/20,5.83,1,44,Denver,,,,,,,,,,
17142130,'The HiJinx ATX',8938304,'Nikki  Ali',?,78745,30.21896,-97.78114,'Entire home/apt',95,1,43,02/03/20,1.83,1,0,Austin,,,,,,,,,,
37435127,'Room in Butterfly World',138763963,Lisbeth,?,'Coconut Creek',26.26873,-80.18885,'Private room',70,1,0,?,?,1,365,'Broward County',,,,,,,,,,
5160612,'SUITE DREAMS MAUI',7532,Tracy,Maui,Kihei-Makena,20.76441,-156.45838,'Entire home/apt',54,1,222,24/08/20,3.37,13,332,Hawaii,,,,,,,,,,
22710911,'West side Makaha adventure palace',63850496,Linda,Honolulu,Waianae,21.48061,-158.20702,'Private room',39,1,1,25/01/19,0.05,1,0,Hawaii,,,,,,,,,,
18770309,'Private room with Queen bed in 3bd home',42290710,Daniel,?,'Unincorporated Areas',36.05285,-115.20868,'Private room',29,2,10,27/08/20,0.26,2,59,'Clark County',,,,,,,,,,
38729115,'Serenity Getaway 2Walk to beach, restaurants',56520924,'Karen M',Honolulu,Koolauloa,21.6179,-157.91358,'Entire home/apt',204,5,0,?,?,23,329,Hawaii,,,,,,,,,
26081112,' Luxury 2BR/2BA Suite w/2 King Beds!!  (21)',129775437,StayLo,?,78702,30.28142,-97.71008,'Entire home/apt',166,180,55,18/07/20,2.06,5,0,Austin,,,,,,,,,,
40607744,'Aloha Surf Hotel - Waikiki Beach',13778160,Caro,Honolulu,'Primary Urban Center',21.27902,-157.82364,'Entire home/apt',106,3,11,02/08/20,1.18,1,364,Hawaii,,,,,,,,,,
33040726,'Close to Mag Mile - Suite in Boutique Hotel',238417227,Ambassador,?,'Near North Side',41.90487,-87.62858,'Hotel room',199,2,0,?,?,6,43,Chicago,,,,,,,,,,
28836220,'888  41, MGM Signature Deluxe Suite.',12018637,888,?,'Unincorporated Areas',36.10502,-115.16578,'Hotel room',149,1,0,?,?,233,59,'Clark County',,,,,,,,,
38129827,'Sunny studio right next to Boston University608',18110188,Cindy,?,Allston,42.35253,-71.12572,'Entire home/apt',101,1,40,23/08/20,3.47,47,327,Boston,,,,,,,,,,
19888832,'LavaLookout - Pele',1705120,Lauren,Hawaii,Puna,19.3513,-154.98842,'Entire home/apt',62,14,215,16/04/20,5.65,4,14,Hawaii,,,,,,,,,,
26925091,'Designer Condo with SuperHost (1000+ 5 Stars)',18668621,Peter,?,78702,30.2733,-97.72089,'Entire home/apt',59,1,77,02/09/20,3.21,3,7,Austin,,,,,,,,,,
16740454,'Cozy Spacious Studio Renovated Deerfield Beach /4',85729695,Daniel,?,'Deerfield Beach',26.30744,-80.07836,'Entire home/apt',87,1,69,24/04/20,1.78,8,45,'Broward County',,,,,,,,,,
38579427,'Marriott Beachfront 1BR Studio  7/18-24 2020',42947583,Steve,Maui,Lahaina,20.91594,-156.69521,'Entire home/apt',350,7,0,?,?,2,180,Hawaii,,,,,,,,,,
44117970,'WestTown  Free Parking  Supermarket  Night Life',94561128,Alex,?,'West Town',41.89253,-87.67898,'Private room',50,32,0,?,?,11,175,Chicago,,,,,,,,,,
11692487,'Last minute spot for SXSW!',37837993,Kerstin,?,78741,30.23026,-97.72681,'Shared room',40,1,2,18/03/16,0.04,1,0,Austin,,,,,,,,,,
27437147,'Charming home in historic Clintonville- near OSU',198738968,Amy,?,Clintonville,40.02821,-83.01466,'Entire home/apt',110,2,64,02/03/20,2.68,1,0,Columbus,,,,,,,,,,
42001805,'Charming  Stylish home can accommodate 10 guests!',50321640,Ron,?,'City of Henderson',36.06142,-115.07033,'Entire home/apt',459,2,33,30/08/20,4.74,6,200,'Clark County',,,,,,,,,,
16283337,'Retreat in the City,Sleeps 5, Direct Mnt Access',8503632,Jen,?,Highland,39.75774,-105.01254,'Entire home/apt',200,4,2,14/01/17,0.05,1,0,Denver,,,,,,,,
32338943,'Ilikai Tower 2109',74079684,Marina,Honolulu,'Primary Urban Center',21.28348,-157.83922,'Entire home/apt',297,1,2,26/06/19,0.13,189,248,Hawaii,,,,,,,,,,
37176691,'Private room in a Beautiful House with Pool',278225785,'Gianfranco  And Alina',?,'Fort Lauderdale',26.14605,-80.15237,'Private room',65,1,2,29/03/20,0.48,3,163,'Broward County',,,,,,,,,,
11556426,'Waikiki Hotel/Condo Studio',4464014,Peter,Honolulu,'Primary Urban Center',21.28418,-157.83113,'Entire home/apt',87,1,56,17/03/20,1.02,7,96,Hawaii,,,,,,,,,,
41532275,'WanderJaunt  Morado  2BR  North Austin',104309976,WanderJaunt,?,78759,30.40386,-97.74903,'Entire home/apt',222,1,10,24/08/20,1.22,116,80,Austin,,,,,,,,,,
22987502,'Sealodge J3-Spectacular unobstructed reef and white-water ocean views!',90219663,Arrived,Kauai,'North Shore Kauai',22.2276,-159.47513,'Entire home/apt',152,1,31,17/02/20,1.1,40,330,Hawaii,,,,,,,,,,
14342110,'Oceanfront Hale Kona Kai 202 Bobs Beach Bungalow',87844984,Lori,Hawaii,'North Kona',19.6293,-155.9886,'Entire home/apt',169,3,42,01/08/20,0.92,1,182,Hawaii,,,,,,,,,,
27259874,'Shared Denver House with sweet backyard!',13757994,George,?,Sunnyside,39.77277,-105.0111,'Private room',77,2,3,15/10/18,0.13,1,0,Denver,,,,,,,,,,
33503335,'Plumeria Cottage',10128150,'Kauai Palms Hotel',Kauai,Lihue,21.97021,-159.36462,'Entire home/apt',150,1,30,11/07/20,1.75,10,304,Hawaii,,,,,,,,,,
11848198,'The Ho\'okipa Studio',62998228,Olga,Maui,Paia-Haiku,20.91818,-156.30502,'Private room',126,1,131,03/07/20,2.44,3,364,Hawaii,,,,,,,,,,
45158501,'A place of your own  2BR in Las Vegas',359069961,PCHPnw,?,'Unincorporated Areas',35.95887,-115.18399,'Entire home/apt',170,30,0,?,?,113,339,'Clark County',,,,,,,,,,
865710,'Tropical Retreat: spacious!5 bdrm! 30 day contract',4281948,Glen,Honolulu,Koolauloa,21.6489,-157.91614,'Entire home/apt',1050,7,19,01/03/20,0.3,3,98,Hawaii,,,,,,,,,,
27401065,'Brand New Designer Wrigleyville/Lakeview Loft',206500795,Michael,?,'Lake View',41.9509,-87.66101,'Entire home/apt',179,2,54,15/03/20,2.29,2,77,Chicago,,,,,,,,,,
43967257,'Tranquil West Asheville Artist Retreat',57290621,Joseph,?,28806,35.59223,-82.62003,'Entire home/apt',279,2,10,12/09/20,3.41,1,149,Asheville,,,,,,,,,,
34762613,'Two Bedrooms overlooking the magical MAKAHA BEACH',141455797,Sean,Honolulu,Waianae,21.47896,-158.22446,'Entire home/apt',199,30,6,02/09/20,0.45,1,194,Hawaii,,,,,,,,,,
16647992,'Wahi Laik (A Calm Place)',108268947,Lia,Hawaii,Puna,19.59196,-155.06985,'Entire home/apt',100,2,9,20/12/17,0.21,2,14,Hawaii,,,,,,,,,,
28578655,'Mount Restwell, Serenity Vicinity',44581223,Andre,?,'Hyde Park',42.25223,-71.11493,'Private room',53,2,9,24/08/20,0.44,4,356,Boston,,,,,,,,,
29464273,'The Gray Hen at Casa de Las Iguanas w/ King Bed',124569685,'Brenda And Jim',?,'Fort Lauderdale',26.10676,-80.14681,'Entire home/apt',100,1,156,31/05/20,7.83,7,74,'Broward County',,,,,,,,,,
40659126,'Cozy home in a Central location near everything!',229095817,Loftium,?,Speer,39.7209,-104.98553,'Entire home/apt',77,3,20,21/06/20,3.3,118,0,Denver,,,,,,,,,,
31822445,'Amazing ocean view unit at Hyde 2912',8988085,Ammos,?,Hollywood,25.98758,-80.11762,'Entire home/apt',235,2,3,16/02/20,0.19,13,59,'Broward County',,,,,,,,,,
23000806,'The Best View Studio in Waikiki',92020896,Alexei,Honolulu,'Primary Urban Center',21.27314,-157.82069,'Entire home/apt',160,3,48,13/03/20,1.58,3,284,Hawaii,,,,,,,,,,
31166153,'Beautiful 2 Queen Room in the Heart of Freemont St',40408537,Joshua,?,'City of Las Vegas',36.17278,-115.14262,'Private room',200,2,0,?,?,33,364,'Clark County',,,,,,,,,,
646270,'INQUIRE FOR REDUCED LONG TERM MONTH TO MONTH RATES',2776473,'Rose  Matthew',Hawaii,'South Kohala',20.02047,-155.74361,'Entire home/apt',99,3,50,22/02/20,0.52,4,292,Hawaii,,,,,,,,,,
36006956,'Newly*  Panoramic Ocean View 2bed/2beth/2parking',71421961,Esse,Honolulu,'Primary Urban Center',21.28569,-157.83852,'Entire home/apt',196,1,28,01/08/20,2.01,2,294,Hawaii,,,,,,,,,,
44209300,'Well-equipped apartment home  3BR in Boston',359229620,PCHNortheast,?,Brighton,42.35711,-71.14276,'Entire home/apt',314,91,0,?,?,203,360,Boston,,,,,,,,,,
24697255,'Breezy, elegant home w/ shared pools, hot tubs,  tennis in a great location',111808435,Vacasa,Hawaii,'South Kohala',19.92564,-155.8753,'Entire home/apt',217,3,6,10/08/20,0.23,260,361,Hawaii,,,,,,,
17751559,'2 Bedroom Ocean View Condo in North Kaanapali - Sleeps 6 - Papakea K203',118578746,'Chase \'N Rainbows',Maui,Lahaina,20.95056,-156.68783,'Entire home/apt',289,5,1,20/06/19,0.07,157,170,Hawaii,,,,,,,,,,
25105048,'Wyndham Grand Desert 2 bedroom 2 bath lock off',100238132,Michael,?,'Unincorporated Areas',36.10756,-115.1604,'Entire home/apt',153,3,24,09/03/20,1.02,107,234,'Clark County',,,,,,,,,,
45364485,'Westlake Hills Retreat Minutes From Downtown',12399486,Julie,?,78746,30.31501,-97.80033,'Entire home/apt',400,120,0,?,?,14,348,Austin,,,,,,,,,,
43921650,'Upscale 2BR Apartment  Downtown Boston',95459395,Bluebird,?,Chinatown,42.35091,-71.05978,'Entire home/apt',255,1,0,?,?,27,361,Boston,,,,,,,,,,
32848483,'Renovated Charmful Studio in Waikiki',45388803,Nobu,Honolulu,'Primary Urban Center',21.28598,-157.83301,'Entire home/apt',42,1,40,13/07/20,2.18,29,299,Hawaii,,,,,,,,,,
40552614,'Private Room In Southshore Condo',314145987,Rashanah,?,'South Shore',41.76612,-87.56704,'Private room',30,2,0,?,?,1,180,Chicago,,,,,,,,,,
32963125,'Montopolis Room',94660148,Landy,?,78741,30.22975,-97.6951,'Private room',43,1,73,08/03/20,3.94,1,0,Austin,,,,,,,,,,
37911392,'The Pad at Coral Ridge 1',63824862,'Bradley  Melissa',?,'Fort Lauderdale',26.19357,-80.11511,'Entire home/apt',57,1,40,28/05/20,4.08,43,17,'Broward County',,,,,,,,,,
36736175,'Wyndham Bali Hai Villas two bedroom deluxe unit',140048113,David,Kauai,'North Shore Kauai',22.22286,-159.48436,'Entire home/apt',194,6,2,25/01/20,0.15,3,23,Hawaii,,,,,,,,,,
35159279,'The Cozy Teak Cabin',264789685,Debraj,?,78732,30.33154,-97.92525,'Entire home/apt',73,2,41,13/08/20,2.62,1,131,Austin,,,,,,,,,,
18368646,'MR - Private Bdrm Living Room, Bathroom  Parking',7988017,'Polly Minter',?,Dorchester,42.29185,-71.05648,'Private room',109,2,92,01/08/20,2.29,3,33,Boston,,,,,,,,,
41290909,'Your Florida Escape',13840237,Gentry,?,'Oakland Park',26.18707,-80.14069,'Entire home/apt',375,3,3,12/03/20,0.71,1,0,'Broward County',,,,,,,,,,
